tail,head,optflow,unitcost,fixedcost
175,38,0,1.4094,10.0914
175,41,0,2.6023,3.1203
175,42,0,5.6962,8.6007
175,45,0,1.422,10.8304
175,47,0,5.4365,1.9248
175,55,0,9.6659,10.9033
175,62,0,8.4858,5.3587
175,63,0,6.1352,1.0721
175,64,0,6.636,6.6891
175,71,0,8.824,1.2614
175,74,0,5.1241,9.1912
175,86,0,4.9037,2.589
175,92,0,1.5002,10.8888
175,94,0,7.8318,9.6682
175,108,0,8.526,9.9461
175,134,0,2.3198,7.7621
175,139,0,6.0363,7.2196
175,144,0,1.6037,8.8893
175,148,0,5.8391,1.5116
175,153,0,7.702,10.5911
175,156,0,6.9225,9.4863
175,160,0,3.0349,10.1903
175,169,0,3.7354,1.0883
175,185,0,8.9135,3.4766
175,189,0,3.904,2.2148
176,5,0,9.8206,3.415
176,7,0,5.9291,6.4634
176,11,0,7.0244,7.5754
176,27,0,2.5216,3.1491
176,56,0,7.6742,8.7024
176,80,0,3.869,2.692
176,89,0,10.8208,1.3357
176,116,9,5.4546,6.4342
176,120,0,8.5399,10.1609
176,157,0,3.1354,6.7127
176,168,0,4.9154,3.9604
176,177,0,8.5152,6.3962
176,179,0,9.4451,6.4858
176,186,0,2.211,7.2605
176,188,0,8.9833,8.0048
177,5,0,6.9218,2.2662
177,7,0,7.0876,10.7674
177,11,0,6.8069,9.7434
177,27,0,8.1192,3.5778
177,56,0,10.411,10.4737
177,80,0,6.4477,9.8144
177,89,0,9.3954,8.0599
177,116,0,8.1493,5.2536
177,120,0,7.9379,8.9205
177,157,0,7.516,2.769
177,168,0,4.6165,8.7206
177,176,0,7.5044,4.6586
177,179,0,1.0528,9.7613
177,186,0,10.8837,4.8698
177,188,0,10.4065,9.3745
178,4,29,3.7037,7.609
178,23,0,10.4052,2.6257
178,26,0,3.6593,10.2496
178,41,13,2.334,3.5659
178,49,0,9.7743,1.7414
178,51,14,2.2444,4.1939
178,58,0,5.7838,10.3129
178,60,0,7.772,3.1423
178,68,0,9.5239,6.5541
178,72,0,5.9135,5.8734
178,79,0,8.3155,2.8439
178,86,0,7.9715,7.7958
178,87,0,4.7498,3.1991
178,95,0,2.2155,1.809
178,101,0,8.0541,7.3222
178,105,23,2.46,10.2673
178,118,0,8.2823,2.2628
178,147,0,9.8609,4.2345
178,148,0,10.3236,9.8213
178,151,0,7.4239,6.1172
178,154,0,6.8166,2.6501
178,158,0,8.1788,4.8691
178,163,4,2.0557,9.958
178,165,0,6.7261,4.8869
178,171,0,5.1632,9.5945
178,196,0,10.8212,2.5152
179,11,0,7.2635,7.0432
179,27,0,4.8151,3.1698
179,56,0,8.7628,10.922
179,80,0,10.7173,5.8466
179,89,0,5.9141,2.3096
179,116,0,9.8677,4.3492
179,120,0,8.296,1.8826
179,157,0,6.7858,8.3999
179,166,0,4.5759,4.0312
179,168,0,6.3961,7.3869
179,176,0,5.8631,8.6729
179,177,0,10.3955,2.9776
179,188,0,6.695,3.6367
180,12,0,7.6742,1.6585
180,29,29,10.5822,5.1437
180,30,0,10.2732,1.3523
180,35,0,6.7083,6.9983
180,50,0,5.5163,1.4161
180,75,0,3.4761,10.9052
180,93,0,5.6188,2.3
180,98,0,7.1556,3.8521
180,100,0,9.9213,3.4528
180,106,0,7.2978,2.8429
180,126,0,8.7033,9.9211
180,149,0,4.2028,10.0723
180,167,0,3.9106,2.3351
180,172,0,9.7185,7.7376
180,187,0,8.0317,6.4189
180,197,0,10.0138,8.5436
180,198,0,6.5926,1.5235
180,199,0,1.5964,8.9057
181,78,0,6.5498,8.1334
181,81,0,6.9601,1.908
181,97,0,9.9944,9.2424
181,109,0,3.9661,3.4994
181,112,0,6.4136,6.6294
181,115,0,10.5065,10.3533
181,116,0,9.8844,8.0733
181,119,18,2.5471,1.4035
181,152,0,2.8245,7.9964
181,166,0,9.4214,5.8365
181,182,0,4.8168,4.6176
182,1,0,10.6483,9.5008
182,3,0,6.6264,5.9137
182,7,0,8.8466,9.3386
182,17,0,2.2573,1.7654
182,27,0,3.2535,4.064
182,42,0,4.422,3.2194
182,52,0,6.4062,3.6504
182,67,0,1.6306,7.2405
182,78,0,10.8949,2.9431
182,80,0,7.473,7.0633
182,81,0,8.0687,2.0575
182,94,0,7.4787,6.7575
182,97,0,9.4658,3.4631
182,109,0,8.769,6.4424
182,112,0,5.2649,3.8147
182,115,0,10.7375,5.7696
182,116,0,4.1215,4.5597
182,119,0,5.8164,7.9191
182,152,0,5.8011,7.5866
182,157,0,9.6771,6.3433
182,166,0,3.1399,1.9142
182,170,0,2.1303,5.4384
182,181,0,10.407,5.8387
182,185,0,8.3069,1.5084
182,188,0,5.9261,3.5392
183,24,0,4.7414,1.9887
183,54,18,7.3559,10.4164
183,91,20,5.2565,2.0928
183,93,21,2.3512,2.3322
183,106,21,6.0413,8.2946
183,117,23,8.1077,4.9403
183,129,16,7.8031,2.1305
183,143,5,2.6283,8.3526
183,146,12,5.523,9.9702
183,187,25,8.9454,3.9557
183,199,23,3.6052,5.3797
184,13,0,6.4215,3.9956
184,16,17,9.6474,9.8523
184,18,0,1.8806,1.3536
184,19,0,2.7765,6.9379
184,25,0,1.8985,10.0943
184,37,0,6.4154,3.8972
184,77,0,10.8884,3.6608
184,83,0,8.8045,6.3985
184,84,0,3.4433,8.135
184,128,4,4.9241,2.0519
184,130,0,6.5497,10.9748
184,131,0,10.7226,7.1006
184,155,0,5.7013,7.4693
184,164,0,3.6369,5.1055
185,1,0,10.1849,8.3389
185,3,0,8.5032,2.3868
185,7,0,6.0738,8.4923
185,8,0,4.1631,6.3453
185,17,0,3.4163,5.9475
185,42,0,10.0625,10.938
185,52,0,2.4918,3.7645
185,55,0,8.3684,3.8039
185,62,0,4.899,1.0229
185,63,0,1.1798,2.9696
185,64,0,9.7602,6.7476
185,67,0,10.745,10.2006
185,71,0,6.4028,9.3925
185,73,0,5.3268,9.0457
185,74,0,10.976,9.1724
185,92,0,10.9988,2.3832
185,94,0,10.4866,7.0222
185,108,0,8.585,3.4931
185,125,0,1.8967,9.5315
185,134,0,9.5762,5.9332
185,139,0,9.3208,2.0132
185,153,0,3.007,2.3017
185,156,0,1.0889,1.2372
185,160,0,3.1179,7.3152
185,170,0,6.3947,2.9155
185,175,0,10.4057,10.4805
185,182,0,4.5705,1.5955
186,0,0,5.2496,6.4184
186,3,10,5.1372,3.3487
186,4,0,9.6364,7.3581
186,5,0,6.0902,3.2609
186,7,12,6.7204,8.4773
186,23,0,8.7459,10.1153
186,26,0,6.8195,10.405
186,27,0,5.0164,5.1451
186,34,0,5.2523,2.5802
186,55,0,5.2042,10.9934
186,59,0,4.7799,9.8738
186,65,0,8.8494,6.9822
186,73,0,10.5797,9.7342
186,85,0,10.2311,10.5198
186,110,0,4.4492,7.7057
186,120,0,7.1243,3.2144
186,127,0,10.9427,1.1615
186,134,0,5.5206,4.5605
186,147,0,2.8119,4.727
186,151,0,2.5043,5.9593
186,154,0,5.6486,4.9453
186,157,0,7.2285,7.1129
186,159,0,4.2243,2.3738
186,163,0,6.5291,8.4019
186,173,0,10.7452,1.4557
186,176,9,3.8146,1.1765
186,177,0,2.3108,7.9517
187,12,11,1.7605,1.9142
187,35,0,10.1788,10.58
187,50,0,8.3919,1.8922
187,54,0,4.2809,10.9902
187,75,0,8.2358,8.7839
187,91,0,3.0653,8.1517
187,93,0,5.1197,9.5727
187,98,0,5.194,2.0241
187,106,0,5.807,1.1346
187,138,0,9.2419,6.8661
187,143,0,9.6128,7.3261
187,149,0,7.1616,7.7022
187,167,12,2.2753,1.7992
187,172,2,5.9056,1.8867
187,180,0,8.3171,8.0674
187,183,0,9.7776,8.4404
187,198,0,1.5653,1.9307
187,199,0,2.6624,9.2383
188,1,0,4.4449,2.1631
188,3,0,2.9381,5.4655
188,7,0,3.8833,7.8519
188,17,0,5.8309,8.8482
188,27,0,4.892,6.7558
188,52,0,6.9569,4.0263
188,56,0,2.5741,1.5553
188,80,0,2.9934,3.7998
188,97,0,2.8323,8.3258
188,116,0,3.0826,8.7773
188,119,13,5.1424,3.6699
188,120,0,1.233,4.4708
188,152,0,2.7398,8.9383
188,157,0,8.6692,8.2584
188,166,0,2.7608,2.0566
188,168,0,6.7193,1.7982
188,176,0,9.3144,5.4132
188,177,0,7.3832,6.6696
188,179,0,5.4587,7.9863
188,182,0,8.2863,3.3813
189,2,0,10.9859,2.3459
189,8,0,8.097,1.208
189,14,0,4.7619,3.7616
189,22,0,6.2536,3.3558
189,32,0,5.9837,10.8583
189,38,0,6.6752,4.0662
189,39,0,9.3052,4.4984
189,41,0,1.0003,7.5911
189,45,0,2.3798,4.545
189,47,0,3.31,4.4961
189,68,0,8.5236,8.0728
189,74,0,10.0911,8.3479
189,82,0,5.143,5.6956
189,86,0,3.2774,5.1932
189,92,0,1.808,10.8506
189,96,0,4.8487,6.1012
189,101,0,6.8663,1.1835
189,105,0,5.6977,10.6342
189,107,0,4.3519,9.7674
189,121,0,7.5194,9.9354
189,133,0,8.3512,8.7074
189,144,0,2.603,1.6652
189,169,0,5.9039,6.8686
189,175,0,7.136,5.488
189,193,0,7.8845,9.1721
190,43,0,7.2987,2.0245
190,57,0,4.9631,2.6649
190,70,0,8.6074,5.8969
190,90,0,9.9994,1.815
190,113,3,2.1913,2.2424
190,117,0,1.6425,6.486
190,122,0,4.9911,10.4191
190,129,0,10.5026,8.4294
190,136,0,6.2856,4.595
190,137,0,8.4728,7.1735
190,140,0,4.2732,3.9352
190,192,0,6.2409,2.2399
191,10,0,2.3655,7.8432
191,14,0,7.7422,5.0257
191,30,0,7.4553,4.5284
191,44,0,2.8883,4.2796
191,69,0,9.4027,6.3714
191,102,0,10.1095,3.0557
191,104,0,10.1201,10.1278
191,111,0,9.6201,5.4751
191,123,0,9.8296,10.1926
191,126,0,7.4982,9.9864
191,167,0,4.6749,8.328
191,197,0,4.5286,1.2557
192,21,0,8.0151,9.5889
192,28,0,7.0173,6.837
192,43,0,6.1334,3.7289
192,46,0,4.234,8.5221
192,48,0,1.6025,3.0279
192,57,0,10.7959,9.5417
192,70,0,5.8683,1.3522
192,90,0,6.9563,3.1952
192,113,0,6.9806,2.5422
192,136,0,6.0423,4.7152
192,137,0,2.6617,5.1853
192,140,0,10.291,8.0496
192,141,0,7.4663,4.583
192,155,0,10.2822,8.3154
192,164,10,1.6838,4.7315
192,190,0,4.103,5.6723
193,2,0,4.504,3.0826
193,14,0,5.6827,3.7455
193,20,0,6.482,3.5857
193,22,0,6.1948,5.501
193,32,0,2.881,10.797
193,39,0,5.154,1.0591
193,44,0,10.842,7.4402
193,69,0,6.3397,4.8359
193,82,0,9.6889,7.8735
193,96,0,5.8698,5.9
193,107,0,6.9271,6.8172
193,111,0,2.2392,6.9175
193,121,0,3.2602,9.8787
193,123,0,7.7952,4.5127
193,133,0,10.4375,1.8929
193,135,0,8.7346,10.3993
193,189,0,2.5102,8.1329
194,9,0,5.3052,10.364
194,21,0,4.3786,4.0802
194,28,0,9.1867,5.1278
194,33,0,3.4028,9.1327
194,49,1,4.0098,1.5348
194,50,0,2.8406,8.3692
194,53,0,5.5632,10.1097
194,60,15,3.4828,2.9406
194,66,0,8.3525,3.8893
194,70,0,6.9457,8.2313
194,72,0,6.1848,4.608
194,88,0,9.3658,6.6543
194,95,0,7.0918,9.2811
194,98,0,9.9012,1.5467
194,99,14,2.2744,7.0838
194,138,0,8.9248,4.0427
194,142,0,10.2865,8.1489
194,150,0,2.8777,1.1668
194,158,0,10.4254,3.8246
194,165,0,8.1046,3.6719
194,195,0,7.971,10.6913
195,0,0,3.4579,3.9108
195,9,0,8.3356,9.2439
195,21,0,8.0037,1.3968
195,28,0,1.7505,9.7065
195,31,0,1.5864,9.0377
195,40,0,10.0316,10.9117
195,46,0,6.7918,5.8779
195,48,0,5.1019,2.8329
195,59,0,9.0162,1.5491
195,60,0,1.4835,1.0227
195,61,0,9.0543,6.9715
195,66,0,8.9734,6.0412
195,84,0,3.0345,7.3246
195,85,0,3.2348,9.5267
195,95,0,3.33,7.365
195,99,0,1.2473,1.5158
195,132,0,9.7228,6.8706
195,141,0,9.6802,6.2129
195,150,0,7.6367,2.7
195,161,0,9.0728,3.6183
195,162,0,1.66,7.246
195,165,0,6.6073,10.5544
195,194,0,7.5503,6.7517
196,4,0,3.9003,7.1783
196,23,0,8.2309,4.4146
196,26,0,8.7681,6.7137
196,41,0,9.5222,2.2934
196,49,0,3.0797,9.3541
196,51,0,8.3559,2.8635
196,58,0,2.1555,2.8011
196,60,0,6.8759,1.7718
196,72,0,10.482,1.29
196,79,0,1.0034,10.1494
196,86,0,9.9009,5.3366
196,87,0,9.7753,10.8168
196,95,0,3.7314,8.1229
196,105,0,10.909,7.0142
196,118,0,9.3198,10.61
196,147,18,3.0623,8.4217
196,148,0,8.2119,3.2396
196,151,0,5.9059,1.7688
196,154,0,7.8256,9.0652
196,158,0,4.318,10.8825
196,162,0,7.807,10.2116
196,163,0,2.2614,1.8597
196,165,0,9.4364,3.72
196,171,0,5.0556,8.298
196,178,0,4.8729,6.8657
197,10,0,10.2313,8.1782
197,12,0,9.8235,7.1022
197,14,0,7.9895,4.8031
197,29,22,2.4183,1.7032
197,30,0,4.9539,8.5939
197,35,0,5.5241,8.3238
197,44,0,2.8521,5.6981
197,69,0,10.7679,1.8636
197,75,0,3.1042,6.4489
197,100,0,6.0385,8.7805
197,101,0,9.5725,8.9162
197,102,0,4.1735,5.8274
197,104,0,1.467,4.9874
197,123,0,8.4224,4.001
197,126,0,3.5524,9.0337
197,149,0,8.9287,4.8314
197,167,0,8.0426,9.3105
197,171,0,10.8694,8.8099
197,180,0,7.3636,6.304
197,191,0,6.2011,8.6615
198,12,0,7.0538,4.067
198,35,14,6.9427,5.9793
198,50,0,10.0777,3.8237
198,75,0,5.9289,8.5798
198,91,0,9.7942,3.3426
198,93,0,5.1627,10.236
198,98,0,9.7519,7.7038
198,100,3,4.1956,8.3335
198,106,0,3.3133,3.2661
198,138,0,5.2484,10.3266
198,143,0,3.8777,8.654
198,149,0,4.5638,4.5318
198,167,0,7.4983,3.624
198,172,0,8.4443,5.7417
198,180,0,6.8872,10.3971
198,187,0,10.3541,8.6617
198,199,0,7.2827,4.9171
199,50,0,6.973,8.7039
199,54,0,9.778,4.5177
199,75,17,8.0979,6.8215
199,91,0,8.3681,1.0169
199,93,0,4.5752,8.5732
199,98,22,2.0455,9.6681
199,106,0,4.3331,9.7149
199,142,0,9.9396,1.3828
199,143,0,3.3627,4.1042
199,172,0,7.4723,7.6526
199,180,0,10.0977,1.3615
199,183,0,8.3638,8.0007
199,187,0,9.7557,3.2032
199,198,0,3.2151,5.6872
